respid,constituency.x,urban.x,old_branch_position,ps2018_contestant,won_seat,ps2018_contest_position,years_active_npp,age,female,chief_relative,pol_relative,da_relative,constexec_relative,mpdce_relative,local_eth_minority,lives_outside_ps,years_comm,formal_sector,helps_comm_w_party,helps_comm_w_da,helps_party_idcomm,campaign_canvass,campaign_gifts,campaign_jobs,campaign_assistance,campaign_workwchief,campaign_orgevents,campaign_orgrallies,campaign_orgtransport,campaign_drivevoters,yea_since2016.x,gov_loan_since2016.x,training_since2016.x,paid_for_campaign,paid_for_camp_money,paid_for_camp_loan,paid_for_camp_cloth,paid_for_camp_food,paid_for_camp_credit,paid_for_camp_bicycle,paid_for_camp_moto,paid_for_camp_phone,paid_post_camp_loan.x,paid_post_camp_bicycle.x,paid_post_camp_moto.x,paid_post_camp_contracts.x,paid_post_camp_job.x,paid_post_camp_training.x,contestation_type,wealth_index_2km.x,npp_const_2016.x,comp_const_2016.x,cxn_down_percentage_correct_full,cxn_up_percentage_correct_full,pres2012_ps_margin,bio_educ_three,cpgn_brok_index,broker_down,broker_up,asset_index,petty_trader,cxn_up_constexecs,cxn_up_bureaucrats,cxn_up_politicians,asset_total.x,payments.increase_pay_open,version.y,asset_total.y,yea_since2016.y,gov_loan_since2016.y,training_since2016.y,paid_post_camp_loan.y,paid_post_camp_bicycle.y,paid_post_camp_moto.y,paid_post_camp_contracts.y,paid_post_camp_job.y,paid_post_camp_training.y,cxn_up_percentage_correct_full_w2,cxn_up_constexecs_w2,cxn_up_bureaucrats_w2,cxn_up_politicians_w2,expected_personal_category1.x,expected_personal_category2.x,expected_personal_category3.x,expected_personal_category4.x,expected_personal_category1.y,expected_personal_category2.y,expected_personal_category3.y,expected_personal_category4.y,job_immed,job_after,train_immed,train_after,loan_immed,loan_after,bike_moto_immed,bike_moto_after,contracts_immed,contracts_after,big_pat_immed,big_pat_after,big_pat_total,big_pat_after2,small_pat_immed,small_pat_after,small_pat_total,cloth_immed,cloth_after,food_immed,food_after,money_immed,money_after,inputs_immed,inputs_after,electronics_immed,electronics_after,nothing_immed,nothing_after,change_econ_retro,change_consumer_conf,change_total_assets,npp12to16_ps_swing.NEW,helps_comm_w_party.y,helps_comm_w_da.y,helps_party_idcomm.y,howto_paid_r1,howto_paid_r2,howto_cxnup,howto_effort_performance,km_to_capital_wave1,broker_up.y,broker_down.y,current_exec,newly_elected,change_cnx_up,swing_2012_2016_const,npp_rawvotes,anon.ps.name,paid_camp_big,paid_for_camp_bike_moto,paid_camp_small,expects.accomodation,expects.bur.favors,expects.fees,expects.cash,expects.inputs,expects.job,expects.job.family,expects.loan,expects.moto,expects.other,not_paid_for_campaign,nothing_start_to_immed,nothing_start_to_after,major_start_to_immed,major_start_to_after,minor_start_to_immed,minor_start_to_after
10899,assin_south,0,0,1,0,chair,26,58,0,0,0,0,0,0,1,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,-0.8158086,1,0,0.208333333333333,0.04,0.362790697674419,1,1,0,0,4,0,0,0,0.142857142857143,4,Unite as community and write petition to the government,V13,3,0,0,0,0,0,0,0,0,0,0.04,0,0,0.142857142857143,,,,,inputs,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,-1,-1,0.0718174804364596,0,0,0,connect_up,,1,0,22.7982686358288,0,0,0,0,0,0.081981297174634,14,PS26,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
10900,assin_south,0,1,0,NA,NA,26,50,0,0,0,0,0,0,0,0,25,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-0.8158086,1,0,0.708333333333333,0.12,0.362790697674419,2,7,0,1,2,0,0.1,0,0.285714285714286,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,0.0718174804364596,NA,NA,NA,NA,,NA,NA,22.7982686358288,NA,NA,NA,0,NA,0.081981297174634,14,PS26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,NA,0,NA
10261,assin_south,0,1,1,1,women_org,22,36,1,0,0,0,0,0,0,0,17,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.0206499,1,0,0.458333333333333,0.52,0.0864197530864197,1,7,0,1,3,0,0.9,0,0.571428571428571,3,Refusing the upcoming electoral process if they don't heed to our concerns,V13,4,1,1,0,1,0,0,0,1,0,0.6,0.8,0.5,0.428571428571429,loan,,,,job for family,,,,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,-1,-1,1,0.115144847818116,0,1,1,work_stoppage,,0,0,7.6649680040079,1,1,1,0,0.08,0.081981297174634,24,PS27,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
10258,assin_south,0,0,1,1,org,15,34,0,0,0,0,0,0,0,0,8,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,0.0206499,1,0,0,0.2,0.0864197530864197,3,6,0,0,6,0,0.2,0,0.428571428571429,6,No,V13,5,0,0,0,0,0,0,0,0,0,0.36,0.4,0.25,0.428571428571429,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0.115144847818116,1,1,1,impossible,,0,0,7.6649680040079,1,1,1,1,0.16,0.081981297174634,24,PS27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10259,assin_south,0,1,1,1,secretary,6,25,0,0,0,0,0,0,0,0,25,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.0206499,1,0,0.25,0.32,0.0864197530864197,2,7,0,1,5,0,0.5,0,0.428571428571429,5,We have been speaking with the DCE and MP and we will continue till our concerns are addressed,V13,3,1,0,0,0,0,0,0,1,0,0.24,0.2,0.125,0.428571428571429,,,,,job,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-2,0.115144847818116,1,0,0,connect_up,,1,0,7.6649680040079,1,0,1,0,-0.08,0.081981297174634,24,PS27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
10260,assin_south,0,1,1,1,chair,19,29,0,0,0,0,0,0,0,0,17,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,0.0206499,1,0,0.458333333333333,0.56,0.0864197530864197,2,6,0,1,4,0,0.7,0.25,0.714285714285714,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,0.115144847818116,NA,NA,NA,NA,,NA,NA,7.6649680040079,NA,NA,1,0,NA,0.081981297174634,24,PS27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,NA,0,NA
10265,assin_south,0,0,1,0,chair,26,66,0,0,1,0,0,0,0,0,66,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,0.0206499,1,0,0.166666666666667,0.12,0.0864197530864197,2,7,0,1,4,0,0.1,0,0.285714285714286,4,"If anyone approach me to help as a party member, I will do that, but I am not going to go round doing that",V13,5,0,0,0,0,0,0,0,0,0,0.08,0,0.125,0.142857142857143,job for family,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,1,0.115144847818116,0,0,0,NA,,NA,NA,7.6649680040079,0,0,0,0,-0.04,0.081981297174634,24,PS27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
10262,assin_south,0,0,1,0,youth_org,26,38,0,0,0,0,0,0,0,0,38,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,0.0206499,1,0,0.416666666666667,0.04,0.0864197530864197,1,5,0,0,5,0,0,0,0.142857142857143,5,Campaign heavily for the party as well as support the current polling station executives,V13,3,0,0,0,0,0,0,0,0,0,0.08,0,0,0.285714285714286,,,,,loan,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,-2,0.115144847818116,0,0,0,greater_effort,,0,1,7.6649680040079,0,0,0,0,0.04,0.081981297174634,24,PS27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
10263,assin_south,0,1,1,0,org,26,50,0,0,0,0,0,0,0,0,34,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,0.0206499,1,0,0.416666666666667,0.16,0.0864197530864197,1,6,0,1,2,0,0.2,0,0.285714285714286,2,Executives should  put pressure on the DCE to heed to our plight,V13,2,0,0,0,0,0,0,0,0,0,0.2,0.1,0.125,0.428571428571429,,,,,job,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0.115144847818116,0,0,0,connect_up,,1,0,7.6649680040079,0,0,0,0,0.04,0.081981297174634,24,PS27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
10264,assin_south,0,1,1,1,youth_org,15,36,0,1,0,0,0,0,0,0,36,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,0.0206499,1,0,0.416666666666667,0.16,0.0864197530864197,1,8,0,1,3,0,0.2,0,0.285714285714286,3,There is nothing else I will do again,V13,3,1,0,0,0,0,0,0,1,0,0.12,0,0,0.428571428571429,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0.115144847818116,0,0,0,impossible,,0,0,7.6649680040079,0,0,1,0,-0.04,0.081981297174634,24,PS27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
10037,assin_south,0,0,1,1,youth_org,6,26,1,0,0,0,0,0,1,0,9,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.6616098,1,0,0,0.24,0.676880222841226,2,4,0,1,5,0,0.3,0.125,0.285714285714286,5,There is nothing I can do again. I have really worked,V13,3,0,0,0,0,0,0,0,1,0,0.2,0.3,0,0.285714285714286,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,-2,0.0476061696009228,0,0,0,impossible,,0,0,12.5932897586857,0,0,1,1,-0.04,0.081981297174634,9,PS28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
10038,assin_south,0,1,0,NA,NA,26,50,0,0,0,0,0,0,1,0,50,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-0.6616098,1,0,0.291666666666667,0.32,0.676880222841226,2,7,0,1,4,0,0.4,0.125,0.428571428571429,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,job for family,,,,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,0.0476061696009228,NA,NA,NA,NA,,NA,NA,12.5932897586857,NA,NA,NA,0,NA,0.081981297174634,9,PS28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,NA,0,NA,0,NA
10039,assin_south,0,1,1,1,chair,18,38,1,0,1,0,0,0,0,0,30,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.6616098,1,0,0.291666666666667,0.24,0.676880222841226,1,8,0,1,3,0,0.3,0.125,0.285714285714286,3,It is NPP that I am connected with the elders,V13,3,1,0,1,0,0,0,0,1,1,0.44,0.5,0.25,0.571428571428571,job for family,,,,loan,,,,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,-1,0,0,0.0476061696009228,0,1,1,connect_up,,1,0,12.5932897586857,1,1,1,0,0.2,0.081981297174634,9,PS28,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
10040,assin_south,0,1,1,1,women_org,18,44,1,0,0,0,0,0,1,0,6,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.6616098,1,0,0.375,0.48,0.676880222841226,2,2,0,1,4,0,0.6,0.125,0.714285714285714,4,I will work harder to convince more members,V13,4,0,0,0,0,0,0,0,1,0,0.52,0.5,0.375,0.714285714285714,,,,,inputs,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0.0476061696009228,0,0,0,greater_effort,,0,1,12.5932897586857,0,0,1,0,0.04,0.081981297174634,9,PS28,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
10041,assin_south,0,1,1,1,secretary,26,66,0,0,1,1,0,0,1,0,55,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.6616098,1,0,0.291666666666667,0.2,0.676880222841226,2,7,0,1,1,0,0.2,0.125,0.285714285714286,1,If I work harder to win votes,V13,1,0,0,0,0,0,0,0,0,0,0.12,0,0.125,0.285714285714286,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.0476061696009228,0,0,0,greater_effort,,0,1,12.5932897586857,0,0,1,0,-0.08,0.081981297174634,9,PS28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10042,assin_south,0,1,1,1,org,26,45,0,0,1,0,0,0,1,0,30,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.6616098,1,0,0,0.24,0.676880222841226,2,6,0,1,3,0,0.3,0.125,0.285714285714286,3,Pressure on the party elders,V13,3,1,0,1,0,0,0,0,1,1,0.28,0.3,0.125,0.428571428571429,,,,,cash,,,,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0476061696009228,1,0,1,connect_up,,1,0,12.5932897586857,1,1,1,0,0.04,0.081981297174634,9,PS28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
10810,assin_south,0,1,1,1,women_org,18,41,1,0,1,0,1,0,1,0,41,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.3303283,1,0,0.375,0.24,0.00465116279069766,1,8,0,1,5,0,0.4,0,0.285714285714286,5,"There is nothing I can do again. If there are no benefits for me between 2019 and 2020, I won't make any more efforts",V13,6,0,1,0,1,0,0,0,0,0,0.28,0.4,0.125,0.285714285714286,loan,,,,school admissions,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,1,0.141135690426672,1,1,0,impossible,,0,0,6.90977926700462,1,0,1,0,0.04,0.081981297174634,149,PS29,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
10812,assin_south,0,1,0,NA,NA,25,40,1,0,0,0,0,0,1,0,40,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.3303283,1,0,0.333333333333333,0.12,0.00465116279069766,1,7,0,1,3,0,0.1,0,0.285714285714286,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0.141135690426672,NA,NA,NA,NA,,NA,NA,6.90977926700462,NA,NA,NA,0,NA,0.081981297174634,149,PS29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,NA,0,NA
10813,assin_south,0,0,1,1,org,26,39,0,0,1,0,0,0,1,0,39,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.3303283,1,0,0.416666666666667,0.24,0.00465116279069766,2,7,0,0,6,0,0.2,0.25,0.285714285714286,6,We have done all that we have to. We are even ridiculed by others,V13,4,1,0,0,0,0,0,0,1,0,0.32,0.4,0.25,0.285714285714286,job,,,,loan,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2,0.141135690426672,0,0,0,impossible,,0,0,6.90977926700462,0,0,1,1,0.08,0.081981297174634,149,PS29,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0
10814,assin_south,0,0,1,1,org,26,41,0,0,0,0,0,0,0,0,41,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.3303283,1,0,0.25,0.08,0.00465116279069766,2,4,1,1,4,0,0,0,0.285714285714286,4,Meet as executives and petition the constituency executives on our concerns,V13,4,1,0,1,0,0,0,0,1,0,0.32,0.5,0.125,0.285714285714286,job,,,,inputs,,,,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0.141135690426672,1,1,0,connect_up,,1,0,6.90977926700462,1,0,1,1,0.24,0.081981297174634,149,PS29,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1
10811,assin_south,0,1,1,1,secretary,14,34,0,0,1,0,0,0,1,0,30,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.3303283,1,0,0.375,0.4,0.00465116279069766,2,5,0,0,8,0,0.4,0.125,0.714285714285714,8,Lobbying through the MP,V13,7,0,0,0,0,0,0,0,0,0,0.52,0.6,0.375,0.571428571428571,,,,,school fees,,,,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,0.141135690426672,1,0,0,connect_up,,1,0,6.90977926700462,1,0,1,0,0.12,0.081981297174634,149,PS29,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
10816,assin_south,0,0,1,1,org,22,32,0,0,1,1,0,0,1,0,32,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backroom,0.3303283,1,0,0.541666666666667,0.16,0.00465116279069766,2,6,1,1,3,0,0.1,0,0.428571428571429,3,Mobilize the youth and speak to them,V13,2,1,0,0,0,0,0,0,1,0,0.24,0.3,0,0.428571428571429,job,,,,school admissions,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,0.141135690426672,0,0,0,performance,,0,1,6.90977926700462,0,0,1,1,0.08,0.081981297174634,149,PS29,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
10817,assin_south,0,1,1,1,youth_org,14,26,0,0,0,0,0,0,1,0,26,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backroom,0.3303283,1,0,0.375,0.4,0.00465116279069766,2,9,0,1,7,0,0.5,0,0.714285714285714,7,United as a party members and speak with one voice to send our petition to the DCE,V13,4,0,0,0,0,0,0,0,0,0,0.6,0.8,0.125,0.857142857142857,job,,,,job,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-3,0.141135690426672,0,0,0,connect_up,,1,0,6.90977926700462,0,0,1,0,0.2,0.081981297174634,149,PS29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
10809,assin_south,0,1,1,1,women_org,18,30,1,0,1,0,0,0,1,0,30,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.3303283,1,0,0.541666666666667,0.28,0.00465116279069766,2,5,1,1,1,0,0.4,0,0.428571428571429,1,To do more of what I have been doing,V13,6,0,1,0,1,0,0,0,0,0,0.48,0.7,0.25,0.428571428571429,job,,,,job,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0.141135690426672,1,0,0,greater_effort,,0,1,6.90977926700462,1,0,1,0,0.2,0.081981297174634,149,PS29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
10815,assin_south,0,1,1,1,chair,26,43,0,0,1,1,0,0,1,0,34,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.3303283,1,0,0.583333333333333,0.44,0.00465116279069766,1,5,0,1,7,1,0.5,0.125,0.714285714285714,7,Writing petitions to the assembly,V13,7,0,0,0,0,0,0,0,1,0,0.6,0.5,0.5,0.857142857142857,,,,,loan,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0.141135690426672,1,0,1,connect_up,,1,0,6.90977926700462,1,1,1,0,0.16,0.081981297174634,149,PS29,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
10807,assin_south,0,1,1,1,chair,26,41,0,0,0,0,0,0,1,0,41,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,backroom,0.3303283,1,0,0.583333333333333,0.52,0.00465116279069766,2,6,0,1,6,0,0.5,0.375,0.714285714285714,6,I have done all that I can,V13,4,0,0,0,0,0,0,0,0,0,0.56,0.4,0.5,0.857142857142857,loan,,,,dont_know,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-2,0.141135690426672,1,1,1,impossible,,0,0,6.90977926700462,1,1,1,0,0.04,0.081981297174634,149,PS29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
10808,assin_south,0,0,1,1,org,22,35,0,0,0,0,0,0,1,0,35,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backroom,0.3303283,1,0,0.541666666666667,0.28,0.00465116279069766,3,8,0,1,5,0,0.5,0,0.285714285714286,5,Party executives should ensure they lobby with protocols to motivate the grassroot,V13,5,0,0,0,0,0,0,0,0,0,0.44,0.5,0.125,0.714285714285714,,,,,job,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0.141135690426672,0,0,0,connect_up,,1,0,6.90977926700462,0,0,1,1,0.16,0.081981297174634,149,PS29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
10938,assin_south,0,0,1,1,women_org,26,61,1,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.6565267,1,0,0.416666666666667,0.04,0.607773851590106,1,0,0,1,3,0,0,0,0.142857142857143,3,Getting more people to join the party,V13,3,0,1,0,1,0,0,0,0,0,0.08,0.1,0,0.142857142857143,loan,,,,loan,inputs,,,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0.102440780002618,1,0,1,performance,,0,1,6.76106759191225,1,1,1,1,0.04,0.081981297174634,11,PS30,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
10934,assin_south,0,1,0,NA,NA,18,40,1,0,1,0,0,0,0,0,6,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-0.6565267,1,0,0.166666666666667,0.04,0.607773851590106,1,6,0,0,3,1,0.1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,loan,,,,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,0.102440780002618,NA,NA,NA,NA,,NA,NA,6.76106759191225,NA,NA,NA,0,NA,0.081981297174634,11,PS30,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,NA,0,NA,0,NA
10936,assin_south,0,0,1,1,chair,18,60,0,0,0,0,0,0,0,0,20,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.6565267,1,0,0.416666666666667,0.04,0.607773851590106,2,6,0,1,4,0,0,0,0.142857142857143,4,Born into NPP,V13,5,1,0,0,0,0,0,0,1,0,0.32,0.2,0.375,0.428571428571429,job for family,,,,loan,job,,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,-1,-1,1,0.102440780002618,0,1,1,NA,,NA,NA,6.76106759191225,1,1,1,1,0.28,0.081981297174634,11,PS30,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1
10937,assin_south,0,0,1,1,org,10,28,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,-0.6565267,1,0,0.458333333333333,0.08,0.607773851590106,2,4,0,0,5,0,0,0,0.285714285714286,5,Speak to party members,V13,5,0,0,1,0,0,0,0,0,1,0.08,0,0,0.285714285714286,job,,,,job,,,,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.102440780002618,1,0,0,connect_up,,1,0,6.76106759191225,1,0,1,1,0,0.081981297174634,11,PS30,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
